label,tweet,,,,,,,,,,,,,,,
0,@GourmetKickz I never got sneakerplay. I know that's a invite thing. ,,,,,,,,,,,,,,,
0,Kids just made me fathers day brunch. Bottle of whiskey too! Cant face that after last night ,,,,,,,,,,,,,,,
0,@tommcfly good for you for being the sensible one lol. It sucks you're leaving  we'll miss you,,,,,,,,,,,,,,,
0,AI == massive fail at this rate ,,,,,,,,,,,,,,,
0,@officialnjonas i wanna but i'm so far from ,,,,,,,,,,,,,,,
0,blind people can't see. ,,,,,,,,,,,,,,,
0,can anyone access virtualbox.org? ,,,,,,,,,,,,,,,
0,@lnina oh no! I hope you get better soon!  is it the flu???,,,,,,,,,,,,,,,
0,I feel lonely! noone is following me  not much to follow though!,,,,,,,,,,,,,,,
0,MAAAF.....i know im not a good girl.. ,,,,,,,,,,,,,,,
0,Aww @bajangrl64 sucks to be you ,,,,,,,,,,,,,,,
0,"Just got back from exploring the neighborhood. Started POURING out of nowhere and I had no umbrella  As @yourfriendjenn would say, 'NG!'",,,,,,,,,,,,,,,
0,@Djb31793  I know and that's what is driving me fucking insane!!!!!,,,,,,,,,,,,,,,
0,@CarissaNichole because I clearly lost ,,,,,,,,,,,,,,,
0,I have a shooting pain from my elbow to my fingers... It kindof hurts... ,,,,,,,,,,,,,,,
0,oh dear! gareths b-day 2moro all my girlfriends are abroad  lucky niamh is coming home 2moro poor gareth has 2 listen 2 me talk all day ,,,,,,,,,,,,,,,
0,my head hurts ,,,,,,,,,,,,,,,
0,last night in london  enjoying at night out in paris aka SHOPPINGGG! &lt;3333 ~*~*~love and kisses~*~*~,,,,,,,,,,,,,,,
0,"hates Live being down, at least I have Broken Steel to support me. I miss World at War ",,,,,,,,,,,,,,,
0,Nite people! Early get up and go in the morning!  ,,,,,,,,,,,,,,,
0,@gseater don't you think he should give me a shout out too? it don't have to be on PPP ,,,,,,,,,,,,,,,
0,"The thought of working when the sun is shining and it is 26 degrees out is so awful  At least I get some money, even though its not a lot",,,,,,,,,,,,,,,
0,"@nickjonas hey nick, i just watch tv and the news said you'll quit from music. Oh please don't nick ",,,,,,,,,,,,,,,
0,Can't believe I pulled a muscle on the 2nd sit up this morning. 128 in debit now ,,,,,,,,,,,,,,,
0,"@Wengles Why?! Why?! WHY? LOL, Ok, so you were fired from HFFM but why go to Habbox?  Has Harlz gone too?",,,,,,,,,,,,,,,
0,Jealousy makes u into a different person ... I freakin hate being this way  gotta suck it up I guess,,,,,,,,,,,,,,,
0,"@bedwards09 oh well that's just lovely, because I meant the iPod on my iPhone... Not cheap! ",,,,,,,,,,,,,,,
0,"Damn, look who is up early again for no good reason  Is it time for the farmers market yet?",,,,,,,,,,,,,,,
0,Rainy.......weekends over  ........I think I have a bad case of the Mondays......,,,,,,,,,,,,,,,
0,"@yeemalee But you bought the CD at Wal Mart.. You go to the library to get it fixed? Well, i hope it gets fixed ",,,,,,,,,,,,,,,
0,wants more friends from germany ,,,,,,,,,,,,,,,
0,i always thought it was thursday todayy.. blahh its friday! which means in 2 days school starts again. ,,,,,,,,,,,,,,,
0,"@Tittch Drink up thee zyder, eh? Allergic to pig? I forgot... but sadly it means we must remain forever *distant*, doesn't it?!  LOL",,,,,,,,,,,,,,,
0,Rain = no running on the beach ,,,,,,,,,,,,,,,
0,Hates the cereal at the end of the box ,,,,,,,,,,,,,,,
0,SHE LEFT ME..  I HATE HER.. ,,,,,,,,,,,,,,,
0,twitter translated a hard rock radio ogg stream into a stupid ping.fm tiny url ,,,,,,,,,,,,,,,
0,@knocknock yea...we would eat at the earliest 8:30 haha. I got used to that  lunch would be at 2,,,,,,,,,,,,,,,
0,@richcirminello We just got back from shooting. I'm going to have to wait till tomorrow to start editing. ,,,,,,,,,,,,,,,
0,"@Snappsgirl89 wait?!?!?! darn, I thought this counted as productive ",,,,,,,,,,,,,,,
0,Has a silly car ,,,,,,,,,,,,,,,
0,"Wow... WD Caviar 640GB AACS is definitely one of the coolest and most silent harddrive I've ever had!! oh, btw 640GB = 610478 megabytes  ",,,,,,,,,,,,,,,
0,@mcflyharry hey harry .. i just CANT find your hoody at ebay ,,,,,,,,,,,,,,,
0,Got my blood drawn. Im at school now but this shit sucks ,,,,,,,,,,,,,,,
0,@song_in_heart ,,,,,,,,,,,,,,,
0,@clairetaveira   THANK YOU DEAR agora eu viciei em oh boy  HUSHDUSAH,,,,,,,,,,,,,,,
0,"Up with contraction action, can't sleep  hoping to get back to sleep before I get hungry.",,,,,,,,,,,,,,,
0,Going to see Drag Me To Hell! I'm scared!!  lol,,,,,,,,,,,,,,,
0,omg! my stomach hurts so badly! i hope Lauren didnt give me what she had! ,,,,,,,,,,,,,,,
0,@CaroTheNyx Im sorry ,,,,,,,,,,,,,,,
0,Re: Drew's Sub. No bike....  View: http://bit.ly/IK0Oy  by Krash,,,,,,,,,,,,,,,
0,@smiley92 oh i'm sry  but why not? do u have to register 1st? wat do u think of the shirts?,,,,,,,,,,,,,,,
0,"@JaySynn07 I have never even been there ,,, ",,,,,,,,,,,,,,,
0,@Arcanine You fail  You named her in the end!,,,,,,,,,,,,,,,
0,@kikidc OOoOoooOoo! I don't think I've ever had a funnel cake before! But we had icky biscuits and gravy for brunch... ,,,,,,,,,,,,,,,
0,Ugh. Another Monday ,,,,,,,,,,,,,,,
0,"Tonight I wonder if Yahoo! realizes when they send those FATHER DAY reminders out, what about us who don't have a dad anymore? ",,,,,,,,,,,,,,,
0,is resting at home..i didnt go to church because of my sprain at my right foot.  http://plurk.com/p/z1ef9,,,,,,,,,,,,,,,
0,wathchig newsnight this #IranElection situation is awful if he won fare &amp; square why is he shutting down all communications in &amp; out ? ,,,,,,,,,,,,,,,
0,its fathers day and my dad isnt even at home  at least i got to have a lie in,,,,,,,,,,,,,,,
0,@thewinchesterau lucky you with public holiday. i'm in WA and at work  and I'm a public servant?!?! something be wrong. seriously,,,,,,,,,,,,,,,
0,I'm no longer a resident of Sneed 101  hello Wall Hall (that's fun sounding!),,,,,,,,,,,,,,,
0,cant go see The Mission District in the Bunker ,,,,,,,,,,,,,,,
0,"@MattJIsCool i miss you tooooooooo!  during the summer, i swear, we'll get closer again! &lt;3333",,,,,,,,,,,,,,,
0,seriously I need some freaking chapstick and I left mine at home  Guess working past 6 is not going to happen.,,,,,,,,,,,,,,,
0,Had a pretty chill day. but we did hear bad news about a horse we knew died today  RIP Grandpa. that makes 7 ugh ,,,,,,,,,,,,,,,
0,Why have people forsaken ICQ?    This makes me sad in the pants...,,,,,,,,,,,,,,,
0,@theroxy I was disappointed I missed Foreign Exchange last Sunday.  I'm sure it was a dope show.,,,,,,,,,,,,,,,
0,"Saw my dad today, really worried about him ",,,,,,,,,,,,,,,
0,@lilgolfb0i do you know someone that wants to buy mine?? haha. so annoying that i just bought a new one recently ,,,,,,,,,,,,,,,
0,"At Silver Sands Beach in Aberdour, fantastic weather. Long ice cream queue though ",,,,,,,,,,,,,,,
0,"Party hang over  xD. I love you, I love you not. I'm writing my candle lighting. I must not forget to add my &quot;bot&quot;(robot)xD bitting is fun",,,,,,,,,,,,,,,
0,@ITs_JaiAsh oooooooo ur gonna block me?   i was jokin about being a doc  not about using the noxzem,,,,,,,,,,,,,,,
0,so sniffly ,,,,,,,,,,,,,,,
0,it is raining al day long ,,,,,,,,,,,,,,,
0,Epsilon Greater than Zero misses her Mommy.  http://apps.facebook.com/catbook/profile/view/5626035,,,,,,,,,,,,,,,
0,@KeithScott Hey Keith how are you?? I thought I was going to see you @ #fasttrack ,,,,,,,,,,,,,,,
0,@guide2pc what does  mean ?,,,,,,,,,,,,,,,
0,Too broke for cigarettes. ,,,,,,,,,,,,,,,
0,Blah! I think I'm getting sick. Uncontrollable shivering all night! Could not get warm no matter how many blankets. ,,,,,,,,,,,,,,,
0,Wifi suck I can even vist this person . ,,,,,,,,,,,,,,,
0, Why can't I just be a heartless bitch?,,,,,,,,,,,,,,,
0,I need to get OUT of town ,,,,,,,,,,,,,,,
0,omg I feel like I just failed economics ,,,,,,,,,,,,,,,
0,@ShikhaBirdie my mom went for a job to delhi yesterday....i cried thw whole weeken...everytime door bell rings i think its her ,,,,,,,,,,,,,,,
0,@handsheldhigh I'm hoping I don't get it.  My throat feels a little itchy.  ,,,,,,,,,,,,,,,
0,Someone at the bank &quot;put a hold on the appraisal&quot; - that's not going to get the loan closed on time  Buyer and seller both irate,,,,,,,,,,,,,,,
0,have 2 get off now  so tht me &amp; the boo can watch a movie,,,,,,,,,,,,,,,
0,backup drive of my mom died. great  (ticking like a clock),,,,,,,,,,,,,,,
0,im having a headache  thats why im gonna go to bed now xx,,,,,,,,,,,,,,,
0,SOME ONE FOLLOW ME   add me on myspace. www.myspace.com/its_good_3_be_3,,,,,,,,,,,,,,,
0,I wanna go back to high skool ,,,,,,,,,,,,,,,
0,I dont think so either ,,,,,,,,,,,,,,,
0,Exceitement on New Oxford St - Hawk being harnagued by crows. No camera alas ,,,,,,,,,,,,,,,
0,"i just got my heart broken, the guy i like , its kinda in love with a friend of mine and he wants me to help him!  sad",,,,,,,,,,,,,,,
0,@SF_Weekly @lsherman Muni changed their data. I've submitted an update to Apple and hopefully they'll approve it soon. Sorry. ,,,,,,,,,,,,,,,
0,@DeannaBanana74 lol ok my ma is taking me 2 see night at the museum later i want u 2 cone but i no she wont let me ,,,,,,,,,,,,,,,
0,@CiNicole was in the club and didn't even speak.  Where they do that at?????,,,,,,,,,,,,,,,
0,wish i was at the opening jb conert i dallas ,,,,,,,,,,,,,,,
0,Phoneless for the next couple of hours. No one to blame but myself. ,,,,,,,,,,,,,,,
0,dinner time.. chinese.. i wanted chicken ,,,,,,,,,,,,,,,
0,work REALLY sucks now. ,,,,,,,,,,,,,,,
0,Kind of sad my Memphis boys aren't working with me today ,,,,,,,,,,,,,,,
0,How do you get a 17 yr old to sleep after a nightmare ? Hes starting to annoy me ,,,,,,,,,,,,,,,
0,Less than 12 hours. Slightly less likely to fail. Still highly probable though ,,,,,,,,,,,,,,,
0,@tanijoy Ugh. I know. It was not intentional. The memorization of phone numbers is so important. My cellphone was not avail.  Nice new pic,,,,,,,,,,,,,,,
0,I ate 2 much at our little Pens party. 4 cookies and 3 brownies arent good for a diabetic. I'm feeling the pain now   Wed will be victory!,,,,,,,,,,,,,,,
0,Back from a mammoth shopping trip - now some packing to do ,,,,,,,,,,,,,,,
0,@ginandplatonic_ we always only catch the grand finale ,,,,,,,,,,,,,,,
0,Sushi wasn't as good as I had anticipated... ,,,,,,,,,,,,,,,
0,"game night at yasmin's with jeff, amanda, siara, and joli! be back way later. - my facebook isnt working grrr  ah well.",,,,,,,,,,,,,,,
0,i am not feeling the love fellow twits.  curses!,,,,,,,,,,,,,,,
0,@jameszabiela so bummed you ain't coming to Brisbane  hopefully I will get to see you one day,,,,,,,,,,,,,,,
0,@kreacheryl SIGHS they would be the most perfect ever ,,,,,,,,,,,,,,,
0,I can't fall asleep ,,,,,,,,,,,,,,,
0,I am waiting for InkFrog to come back on line so I can work ,,,,,,,,,,,,,,,
0,My god i feel rubbish this morn ,,,,,,,,,,,,,,,
0,french listening today ,,,,,,,,,,,,,,,
0,@betheboy I LOVE Seven Grand! We supply their cigars. I have absolutely no cash or credit for that matter so I can't hit it tonight. ,,,,,,,,,,,,,,,
0,miss my friends....  ,,,,,,,,,,,,,,,
0,Y am i wide awake?? Ima need 2 go 2 sleep soon....aww crap i think i hear rain  hopefully it stops b4 i wake up,,,,,,,,,,,,,,,
0,@kalmarmar I couldn't sleep last night either chica...having really bad migrane right now ,,,,,,,,,,,,,,,
0,Wow. No sansa so I get to sit in silence for a whole hour ,,,,,,,,,,,,,,,
0,"Having a horrible horrible nightmarish day,and suspect it's about to get so much worse  good weather for it tho!!",,,,,,,,,,,,,,,
0,Planning on doing loadz of Classics cramming revision today ,,,,,,,,,,,,,,,
0,13 days left...and counting.  #fb,,,,,,,,,,,,,,,
0,@KKDur I hear that GPS devices are a big come-on for thieves... I'm so sorry--  #hhrs,,,,,,,,,,,,,,,
0,Work tomorrow  it's just wrong having to work when the weather is like this!!,,,,,,,,,,,,,,,
0,@SuperWiki SPN season 4 has commentary! yes!  Hated that season 3 had no commentary. ,,,,,,,,,,,,,,,
0,@RiceInk @seanlow sounds like everyone is going to Engage but me!  Have fun!,,,,,,,,,,,,,,,
0,"Huge fight, yup we broke up  &lt;/3   ",,,,,,,,,,,,,,,
0,@tophe_ i was going to say... the post about grets was kinda old... sorry about your play ,,,,,,,,,,,,,,,
0,Checked my photos and I am really please. Only ones not great are Jordan's  That boy moves too much.,,,,,,,,,,,,,,,
0,@c2cheshire I wish! We're in the process of moving into a bigger place so benadryl will need to wait ,,,,,,,,,,,,,,,
0,"@guitarplayr82 Yea, too bad I didn't export the feeds from NewsLife, I've got to go through Safari history and find all the sites... ",,,,,,,,,,,,,,,
0,"@TheRealJennifer  please follow  by da way saw dat picture of u wit my cousin, Reginia Bell. yea shes on my mom side of da family.",,,,,,,,,,,,,,,
0,Happy Saturday Tweeites!!  It's a beautiful day today but I'm inside working   The kids got to go to the park tho ,,,,,,,,,,,,,,,
0,Is in bed watching vegas vacation.. Haha wtf?? I can't sleep ,,,,,,,,,,,,,,,
0,@YoursTruly4 dnt tell me  I'm dying!!!,,,,,,,,,,,,,,,
0,Still cant log in using a twitter app  i dunno why any thoughts??,,,,,,,,,,,,,,,
0,@TheNextWeb link seems to be broken ,,,,,,,,,,,,,,,
0,@throughthenight Blech  Do you always go to bed around the same time? Routine is supposed to help w. sleep issues.,,,,,,,,,,,,,,,
0,balloons all over my room  lmfao.,,,,,,,,,,,,,,,
0,I am so nervous  hate this feeling of dread and panic.,,,,,,,,,,,,,,,
0,@greggarbo http://twitpic.com/6sjsn - can't see it too ,,,,,,,,,,,,,,,
0,@tga1976   I'm sorry.  Wanna have dinner tomorrow and I'll cheer you up?,,,,,,,,,,,,,,,
0,Have you ever felt somthing is just wrong or like you just feel like somthings not right ?   Yup.. ,,,,,,,,,,,,,,,
0,@Jesse It's crazy how as cameras keep getting bigger cards seem smaller and smaller  I currently shoot an 8GB CF and the 5DmkII fills it!,,,,,,,,,,,,,,,
0,I'm a really bad Twitterer...I almost never tweet ,,,,,,,,,,,,,,,
0,I miss Favi.  Totally lost without her dude.,,,,,,,,,,,,,,,
0,I once again lost my voice this really sucks ,,,,,,,,,,,,,,,
0,i hate it when the filling in pizza pops ooze out ,,,,,,,,,,,,,,,
0,"My thong and crop top are not going down well in this office today  I don't MAKE the weather, I just dress for it.",,,,,,,,,,,,,,,
0,I just lost the game ,,,,,,,,,,,,,,,
0,So sick of editing my Myspace ,,,,,,,,,,,,,,,
0, me and old bf not together.... now im totally single,,,,,,,,,,,,,,,
0,ugh.. i hate monday ,,,,,,,,,,,,,,,
0,"Thinks he must look hotter in black (right Kimmy!) just finishedextra curricular activities, too much to do, back in tomorrow ",,,,,,,,,,,,,,,
0,@jason_manford orh! Your replying to all my friends but not me! Sad times!  Lol x,,,,,,,,,,,,,,,
0,Eff you Team Darlton for making me have hope that Dom is coming back to Lost when really it's another ABC show he's coming to. Not On. ,,,,,,,,,,,,,,,
0,"nose is blocked, head hurts and so does my throat  i hate being sick! and this is totally the wrong time for it too!",,,,,,,,,,,,,,,
0,just got back from english exam and have to go in for geoggers later ,,,,,,,,,,,,,,,
0,@katyperry she got my vote even though they don't show the awards over here  you go k.p!,,,,,,,,,,,,,,,
0,I cant sleep because im thinking about the SAT tomorrow  help me!,,,,,,,,,,,,,,,
0,"@hideyourarms i really really wanna go but i live in Bristol so at short notice with child care etc i don;t think i can, bummed ",,,,,,,,,,,,,,,
0,"@MariBiscuits Yeah, I'll def get a cab. The bloody shops will be closed when I get back though and I wanted to buy more booze  oh well",,,,,,,,,,,,,,,
0,everyone follow my parnta @itsJoHNBoyYaBOY  his twitter got hacked  also follow my bruhh @GuttaFresh he's one of my best friends ,,,,,,,,,,,,,,,
0,I am at work with a headache  ,,,,,,,,,,,,,,,
0,@ShaGilms Leftovers? My gf that does sex me up is at school. ,,,,,,,,,,,,,,,
0,one of my rabbits babies drowned ,,,,,,,,,,,,,,,
0,No more nice bright colors; No more greens of summers; The end of Kodachrome  http://bit.ly/k0aGy,,,,,,,,,,,,,,,
0,"I just give up on you, this is not gonna work ",,,,,,,,,,,,,,,
0,I am bored. @suweee won't be able to get cereal sorry  I am so useless...,,,,,,,,,,,,,,,
0,needs to study for QA!!.... gonna fail surely ,,,,,,,,,,,,,,,
0,"@Sherry1997 that suxs. lasdt time i did it, i managed to shave off 20 secs and had a limp 4 awhile after that. ",,,,,,,,,,,,,,,
0,@Bin4now5   This was a huge bowl full.  You could have had half and I would still have been stuffed!,,,,,,,,,,,,,,,
0,"my teeth are offically so sore, i cant bear it anymore ",,,,,,,,,,,,,,,
0,@tommcfly I don't know what to write anymore! My mind must be tired. It's past midnight here already. Do a tour in the Philippines? ,,,,,,,,,,,,,,,
0,"YESS!!! PPP comes out tomoz!! finally something to look forward too, and especially in the mood im in.. which is ill!! soo ill!! ",,,,,,,,,,,,,,,
0,Just got charged Â£4.13 for a pint of Erdinger! Ouch! ,,,,,,,,,,,,,,,
0,"@SamanthaBolland nope  lots of diana connors, or diane o'connors which strrangely .. sound the same when you say it !! haha",,,,,,,,,,,,,,,
0,Just woke up to the boat making all this noise. Looks like we have just ported into galveston. I'm so sad that my crise is over ,,,,,,,,,,,,,,,
0,THIS IS NOT A GOOD DAY TO HAVE A BAD HAIR DAY ,,,,,,,,,,,,,,,
0,Damn sore throat!! Grrr ,,,,,,,,,,,,,,,
0,Does Longsilog sound like Tapsilog?!   15 min of lunch Wasted!,,,,,,,,,,,,,,,
0,"Done school!!! Here I come summer.... Oh wait, exams ",,,,,,,,,,,,,,,
0,@dotdotFEATHER Sorry to hear about the burn  not to bad I hope.,,,,,,,,,,,,,,,
0,@Brera4wl i'll check out .com when i get home from this freaking car journey :p could be another hour yet  and we all know he is a sex god,,,,,,,,,,,,,,,
0,i've had this headache for three days now ,,,,,,,,,,,,,,,
0,@waffle1317 Sorry for your loss ,,,,,,,,,,,,,,,
0,Got to do housework later  The weather is so fucking hot lah.,,,,,,,,,,,,,,,
0,"WTF. All my sites were down at 4am and they're still down now, eight and a half hours later. ",,,,,,,,,,,,,,,
0,"Jack, come back home! ",,,,,,,,,,,,,,,
0,"ohmy, I just heard on the news that one of the 2 traumas we got in the ER last night didn't make it ",,,,,,,,,,,,,,,
0,the stupid song on the video didnt work  poo poo ,,,,,,,,,,,,,,,
0,finally sleepy enough to get some sleep....damn I need a job so I can have a normal sleep schedule again ,,,,,,,,,,,,,,,
0,my face and forearms are tan and that is it. fml ,,,,,,,,,,,,,,,
0,@Molecat84 I don't believe .doc is an accepted file extension for wp.com ,,,,,,,,,,,,,,,
0,making the next step to Frequent Flyer Platinum status. Yay! Another Plane ,,,,,,,,,,,,,,,
0,@sundaycosmetics It's because I can relate to the employment agency. I hope the current one I spoke with yesterday can really help me. ,,,,,,,,,,,,,,,
0,Super excited that I have my weekends back!!! Too bad it's Monday ,,,,,,,,,,,,,,,
0,"@RoaringRepub The last week or so I've been disgusted with my AT&amp;T service, now not sure I want to get an iPhone and be stuck with them ",,,,,,,,,,,,,,,
0,"Enjoying a nice beer with the match - Badger's Golden Champion, only got 2 more left. ",,,,,,,,,,,,,,,
0,Wakey wakey eggs and bakey! No eggs and bakey though ,,,,,,,,,,,,,,,
0,doing my endless homework.. ,,,,,,,,,,,,,,,
0,Can't upload pics of tonight's ultra-cute dog visitor from phone.  Unhappy AT&amp;T network.,,,,,,,,,,,,,,,
0,I am hungry!! ,,,,,,,,,,,,,,,
0,@JamesMonaghan I know I've got a massive line burnt up my arm now  It hurts SO BAD.,,,,,,,,,,,,,,,
0,"@mellieweena omg I want Money thrown at me too  asleep or not, haha.",,,,,,,,,,,,,,,
0,@garethness i want one ,,,,,,,,,,,,,,,
0,Nice down here. Shame I've been up since 3am ,,,,,,,,,,,,,,,
0,looks like a full house. ,,,,,,,,,,,,,,,
0,Last remaining Titanic survivor dies  http://bit.ly/aIDba,,,,,,,,,,,,,,,
0,is watching Snakes On A Plane &amp; having a bad day ,,,,,,,,,,,,,,,
0,"I miss _______ like crazy!     But I know that he never misses me, or ever thinks of me...",,,,,,,,,,,,,,,
0,lip hurtsssss ,,,,,,,,,,,,,,,
0,@mclass21 me too ,,,,,,,,,,,,,,,
0,Is missing her dad like maaaad and his wizard like powers ,,,,,,,,,,,,,,,
0,Why did my back pain come back? Is it stress related?  and why am I choosing to freeze to death rather than closing the window?,,,,,,,,,,,,,,,
0,@chinnxin me too. i want to cry. ,,,,,,,,,,,,,,,
0,going to work.. im still sick though  ive also realised..i twitter a hell of a lot!,,,,,,,,,,,,,,,
0,@slickbabey Sinead come back to twitter. I miss tweeting you ,,,,,,,,,,,,,,,
0,"@mimchan I know how you feel, I'm dying here I havnt been sick in like forever now I'm stuck in bed ",,,,,,,,,,,,,,,
0,"can't remember the last time i was in morning rush hour traffic, but I've just been reminded how much i dislike it!  -hc3",,,,,,,,,,,,,,,
0,"(@TATiJ) I can't high five for a while.  If you gotta hit me up with one, we gotta do it southpaw.",,,,,,,,,,,,,,,
0,I hate working sundays....   I did however have the morning off and did some major retail therapy in the sales.,,,,,,,,,,,,,,,
0,@pinstripedlife take it easy on swish ,,,,,,,,,,,,,,,
0,"Thought I was getting half-decent at frothing the milk, but this morning's attempt was futile at best.  #baristawannabe",,,,,,,,,,,,,,,
0,@robby1051 Cuz I dont like EA torturing ,,,,,,,,,,,,,,,
0,Sends love to all the kids who have to go through dialysis every day. Hopes Rani will stop making fun!  I miss Audrey! thanx rani!!!!!! ,,,,,,,,,,,,,,,
0,@Hespera Sorry to hear about your mom hun.  You all are in my thoughts.,,,,,,,,,,,,,,,
0,cramps are killing me. im broke &amp; hungry. ,,,,,,,,,,,,,,,
0,Relaxin at home after a stressful doctor apt ,,,,,,,,,,,,,,,
0,Back home with no Belle  Please let him be ok,,,,,,,,,,,,,,,
0,@big_jim yes a bit better today but extremely sore shoulders lol ,,,,,,,,,,,,,,,
0,one of the top items on my top 10 to-buy list....Le Creuset cookware sets.  i want i want i wanttttt!,,,,,,,,,,,,,,,
0,I meant ,,,,,,,,,,,,,,,
0,@juanitothegreat ,,,,,,,,,,,,,,,
0,@delie31 That is very good to hear. Glad you had a good day. I did not get a chance to see anything on the Open all day! Too busy. ,,,,,,,,,,,,,,,
0,@irenecarag you won't.. ehe.. ,,,,,,,,,,,,,,,
0,On study leave now ,,,,,,,,,,,,,,,
0,Got german aural today... Not looking forward to it!!! ,,,,,,,,,,,,,,,
0,"@Anusual oh no, he was in management ",,,,,,,,,,,,,,,
0,@Stareagle Not again  come on PENS!,,,,,,,,,,,,,,,
0,@heyitslinds what about me ,,,,,,,,,,,,,,,
0,... I so want to buy that Noble ring off the Haris Pilton vendor just for my noble RP character ,,,,,,,,,,,,,,,
0,"@julesdc IDK, Jules...it's pretty darned dark here NOW! And don't leave for heavens sakes... ",,,,,,,,,,,,,,,
0,"@SimonPorter lol yeah, to the MAX. Sadly one of the machines is running vista (@1.6GHz) so the only bit thats EXTREME is the lag ",,,,,,,,,,,,,,,
0,"Jens pulver has lost his fourth in a row  not a fav of mine, but still sucks for the guy.",,,,,,,,,,,,,,,
0,@F2daP I wanna hear it ,,,,,,,,,,,,,,,
0,http://twitpic.com/6fa7g - Wasted trip to the Apple store.. The kiss up sign's not really helping ,,,,,,,,,,,,,,,
0,Sleepy  must get up and get ready for the day! http://myloc.me/2stP,,,,,,,,,,,,,,,
0,@mikegentile dude that sucks ,,,,,,,,,,,,,,,
0,i have to go to work ,,,,,,,,,,,,,,,
0,Just got up - cash flow problems mean I'll have to drive very slowly to the gig tonight and tomorrow as neither are paying in cash ,,,,,,,,,,,,,,,
0,@vampirefreak101 audition is in 3hours..i've got a headache  it's a wednesday thing....otherwise good...u???,,,,,,,,,,,,,,,
0,@steph_superbtch I HAVE NO MONEY ,,,,,,,,,,,,,,,
0,could've had her grad party at sherrie's?? now I'm bummed ,,,,,,,,,,,,,,,
0,@ImDarkSkin I kno  I have 2 be up at 7 for work too!,,,,,,,,,,,,,,,
0,Our band width got used up 2gb worth  =virtually no Internet connection 4 a week ,,,,,,,,,,,,,,,
0,@iphone_dev @MuscleNerd Is QuickPwn discontinued or are you going to make a release for it? ,,,,,,,,,,,,,,,
0,@RetroRewind Dave I tried like 10 times..AHH!! I love listening and bummed now that it's not working for me  P.S. You rock!!!,,,,,,,,,,,,,,,
0,I've run out of music space on my ipod... ,,,,,,,,,,,,,,,
0,@snarfffable  go back to bed and keep dreaming!,,,,,,,,,,,,,,,
0,im so PISSED off ! ,,,,,,,,,,,,,,,
0,@SarahxFrancis Poltergeist? Actually I have no idea. I googled it cause I wanted to have cool points. ,,,,,,,,,,,,,,,
0,@luk3y_ I'll never find that mystic dream ,,,,,,,,,,,,,,,
0,would have liked about 4 more hours sleep this morning ,,,,,,,,,,,,,,,
0,MEMORIAL WEEKEND IS HERE!!!!!!!! After 5pm today ,,,,,,,,,,,,,,,
0,@Ashmeee boys of course! This whole week is fml I wana cone home ,,,,,,,,,,,,,,,
0,@jellagoobydoo I miss you naaaaaaaaaaaaa! ,,,,,,,,,,,,,,,
0,"Urgh, it's the first day of my two weeks off work and it's raining, typical! all that sunshine when I was studying and working  ",,,,,,,,,,,,,,,
0,Slept awfully last night! ,,,,,,,,,,,,,,,
0,"@ddlovato do a world tour, do a london date ;D OR CAMBRIDGE! i want to see you ",,,,,,,,,,,,,,,
0,@yaili I wish ,,,,,,,,,,,,,,,
0,I am so hungry! ,,,,,,,,,,,,,,,
0,"@ConnorsCompShow Lucky, our BestBuy only has PCs on display  How was the MacBook keyboards? Rubbery?",,,,,,,,,,,,,,,
0,My mom says the pimple on my forehead reminds her of a unicorn ,,,,,,,,,,,,,,,
0,Long day so ready to go home and my monkey isn't eating ,,,,,,,,,,,,,,,
0,@TiffanyShanise and we got some bangin kool-aid over here right now!! I'm drinking hard body until my diet starts friday ,,,,,,,,,,,,,,,
0,"morning, watching some real world as the hills weekend break bailed out on me ",,,,,,,,,,,,,,,
0,@yahyan WHAT! NOOOOOOOOO! YOU'RE 18 THEY CAN'T MAKE YOU! NOOOOOOOOOOOOOOOO! There's a lot of guys in the p.I. ,,,,,,,,,,,,,,,
0,"Felling slightly better today. Going to get the assignment done, have to hand it in tomorrow ",,,,,,,,,,,,,,,
0,Ripley is missing Sarah  http://apps.facebook.com/dogbook/profile/view/540402,,,,,,,,,,,,,,,
0,"CSI, oh why oh why must people die. Not the same without Grissom ",,,,,,,,,,,,,,,
0,Hi to all in work.................................so sad i hate my job ,,,,,,,,,,,,,,,
0,#BB10 I wanna learn Ole Bamboo.. ,,,,,,,,,,,,,,,
0,"I hate you Internet Explorer 8, Just when I thought I I had worked out IE, ohhh no it throws another spanner in to the works  #rage",,,,,,,,,,,,,,,
0,when will they ring me? i dont think i can stay in this job any longer ,,,,,,,,,,,,,,,
0,has a misquito bite  i dont understand the significance of those pesky little things.,,,,,,,,,,,,,,,
0,Not being online for 2 days makes you REALLY feel out of the loop! ,,,,,,,,,,,,,,,
0,Watching happy feet. He's so flippen cute! Why do all the penguins hate him? ,,,,,,,,,,,,,,,
0,@Mz_Content04 I need u to hush...I got bored damnit...this mfer getn on my nerves! Miss my guy! ,,,,,,,,,,,,,,,
0,"Just hungout with DeGay&lt;3 and it was magical, he sold out to sports has a washboard tummy. ROFL. I missed him soo much ",,,,,,,,,,,,,,,
0,my name is JLSjen for a reason  ASTON MERRRYGOLDDDDDDDDD (L),,,,,,,,,,,,,,,
0,is sick &amp; overtired. Im a wreck. My gurl with chicken-pox &amp; I will be house bound til the end of week.... NOT FAIR ,,,,,,,,,,,,,,,
0,y stoy chillona ,,,,,,,,,,,,,,,
